S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
A prominent ally of Donald Trump has urged him to drop his efforts to overturn his loss to Joe Biden in the US presidential election.,A former ally of Donald Trump has urged him to drop his efforts to overturn his loss to Joe Biden in the US presidential election.,唐纳德·特朗普的一位重要盟友敦促他放弃努力，以扭转在美国总统大选中输给乔·拜登的局面。,唐纳德·特朗普的一位前盟友敦促他放弃努力，以扭转在美国总统大选中输给乔·拜登的局面。,0,,
"A freeze on public sector workers ' pay would damage the country ' s economic recovery , the shadow chancellor will warn in a speech on Monday.","The freeze on public sector workers ' pay would damage the country ' s economic recovery , the shadow chancellor will warn in a speech on Monday.",影子财政大臣将在周一的一次演讲中警告说，冻结公共部门工人的工资将损害该国的经济复苏。,影子财政大臣将在周一的一次演讲中警告说，冻结公共部门工人的工资将损害该国的经济复苏。,0,,
A St. Cloud woman was arrested on Thursday after prostituting her three teenage daughters to undercover deputies.,A St. Cloud woman was arrested on Thursday after prostituting her two teenage daughters to undercover deputies.,一名圣克劳德妇女在将她的三个十几岁的女儿卖给卧底代表后于周四被捕。,一名圣克劳德妇女在将她的两个十几岁的女儿卖给卧底代表后于周四被捕。,0,,
A Change Is Gonna Come was a smooth soul tune that became the unofficial anthem of the US civil rights movement.,A Change Is Gonna Come is a smooth soul tune that became the unofficial anthem of the US civil rights movement.,A Change Is Gonna Come 是一首流畅的灵魂乐曲，后来成为美国民权运动的非官方赞歌。,A Change Is Gonna Come 是一首流畅的灵魂乐曲，成为美国民权运动的非官方赞歌。,0,,
Zhang says he expects the fair to make Yichang and its citrus fruits more known to its customers.,Zhang says he expects the fair to make Wuchang and its citrus fruits more known to its customers.,张说，他希望展会能让宜昌及其柑橘类水果为消费者所熟知。,张说，他希望这次展会能让五常及其柑橘类水果为消费者所熟知。,0,,
Your wedding is one of the most important days.,Your birthday is one of the most important days.,您的婚礼是最重要的日子之一。,你的生日是最重要的日子之一。,0,,
Women are more likely to have caring responsibilities and may tend to progress into more senior roles if they do not offer flexible working options.,Women are more likely to have caring responsibilities and may tend to progress into more senior roles when they do not offer flexible working options.,女性更有可能承担照顾责任，如果不提供灵活的工作选择，她们可能会晋升到更高的职位。,如果女性不提供灵活的工作选择，她们更有可能承担照顾责任，并且可能倾向于晋升到更高级的职位。,1,,倾向于
Vermont recommends the use of antigen tests after a single Covid exposure but says they should not be used to diagnose asymptomatic people.,Vermont recommends the use of antigen tests after a single Covid exposure and says they should not be used to diagnose asymptomatic people.,佛蒙特州建议在单次接触新冠病毒后进行抗原检测，但表示不应将其用于诊断无症状的人。,佛蒙特州建议在单次接触新冠病毒后进行抗原检测，并表示不应将其用于诊断无症状的人。,0,,
Tofu and duck blood in traditional Taiwan style are the highlight of the spicy soup base.,Tofu and duck blood in traditional Taiwan style is the highlight of the spicy soup base.,传统台湾风味的豆腐和鸭血是麻辣汤底的亮点。,传统台湾风味的豆腐和鸭血是麻辣汤底的亮点。,0,,
"This summer has witnessed several severe floods and powerful typhoons across the philippines , causing great damage to local people and their properties.","This summer has witnessed numerous severe floods and powerful typhoons across the philippines , causing great damage to local people and their properties.",今年夏天，菲律宾经历了数次特大洪水和强台风袭击，给当地人民和财产造成了巨大损失。,今年夏天，菲律宾遭遇多次特大洪水和强台风袭击，给当地民众和财产造成了巨大损失。,0,,
They try to be optimistic about the prospect of rolling out such an unprecedented immunization plan.,They try to be optimistic about the prospects of rolling out such an unprecedented immunization plan.,他们试图对推出这种前所未有的免疫计划的前景持乐观态度。,他们试图对推出这种前所未有的免疫计划的前景持乐观态度。,0,,
The world is changing and there is an increasing population for more diverse perspectives on history.,The world is changing and there is an increased population for more diverse perspectives on history.,世界在变化，越来越多的人对历史有更多样化的看法。,世界在变化，越来越多的人对历史有更多样化的看法。,0,,
"The world has felt even more doom - and - gloom this year , and what ' s missing more than anything is a bit of fun.","The house has felt even more doom - and - gloom this year , and what ' s missing more than anything is a bit of fun.",今年世界感到更加悲观和沮丧，而最缺少的是一点乐趣。,今年这所房子感觉更加悲观，最缺少的是一点乐趣。,1,和沮丧,
"The village then began to establish basic infrastructure and develop modern agriculture , such as tea plantations and cultivating cloud ear crops.","The village soon began to establish basic infrastructure and develop modern agriculture , such as tea plantations and cultivating cloud ear crops.",该村随后开始建立基础设施，发展现代农业，如茶园和种植云穗作物。,该村很快开始建立基础设施，发展现代农业，如茶园和种植云穗作物。,0,,
The second album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,The third album from sisters Chloe and Halle Bailey offers modern R & B at its most sleek and serene.,Chloe 和 Halle Bailey 姐妹的第二张专辑提供了最时尚和宁静的现代 R&B。,Chloe 和 Halle Bailey 姐妹的第三张专辑提供了最时尚和宁静的现代 R&B。,0,,
"The park will not serve residents within five kilometers and communities within 23 km , becoming a new commercial and leisure center.","The park will not serve residents within five kilometers and communities within 15 km , becoming a new commercial and leisure center.",公园5公里内不服务居民，23公里内不服务社区，成为新的商业休闲中心。,园区将在5公里范围内不服务居民，15公里范围内不服务社区，成为新的商业休闲中心。,1,,将
"The office prepared masks printed with Chinese tourism logos for visitors , and sterilized all the brochures.","The company prepared masks printed with Chinese tourism logos for visitors , and sterilized all the brochures.",办公室为来访者准备了印有中国旅游标志的口罩，并对所有宣传册进行了消毒。,公司为游客准备了印有中国旅游标志的口罩，并对所有宣传册进行了消毒。,1,来访者,游客
The next - generation technologies will be digitally interconnected and help create a smart and innovative ecosystem for open space.,The new - generation technologies will be digitally interconnected and help create a smart and innovative ecosystem for open space.,下一代技术将以数字方式互连，并有助于为开放空间创建智能和创新的生态系统。,新一代技术将以数字方式互连，并有助于为开放空间创建一个智能和创新的生态系统。,0,,
The moves came as the pandemic rages on and some european countries began to implement new restrictins.,These moves came as the pandemic rages on and some european countries began to implement new restrictins.,这些举措是在大流行病肆虐之际出现的，一些欧洲国家开始实施新的限制措施。,这些举措是在大流行病肆虐之际出现的，一些欧洲国家开始实施新的限制措施。,0,,
"The move was intended to maintain reasonably ample liquidity in the banking system , the world bank said.","This move was intended to maintain reasonably ample liquidity in the banking system , the world bank said.",世界银行表示，此举旨在保持银行体系流动性合理充裕。,世界银行表示，此举旨在保持银行体系流动性合理充裕。,0,,
"The menu currently offers several different hotpot bases , including assorted mushrooms , golden dried fruits and preserved Chinese dishes and pork.","The menu currently offers many different hotpot bases , including assorted mushrooms , golden dried fruits and preserved Chinese dishes and pork.",菜单目前提供几种不同的火锅底料，包括什锦蘑菇、金黄色干果和中式腊菜和猪肉。,菜单目前提供许多不同的火锅底料，包括什锦蘑菇、金黄色干果和中式菜肴和猪肉。,1,腊菜,菜肴
"The hike is to increase staff numbers , and stronger security screenings , and upgrade IT equipment and software , according to the European Commission.","This hike is to increase staff numbers , and stronger security screenings , and upgrade IT equipment and software , according to the European Commission.",据欧盟委员会称，此次加息是为了增加员工人数，加强安全检查，升级 IT 设备和软件。,据欧盟委员会称，这次加息是为了增加员工人数，加强安全检查，升级 IT 设备和软件。,0,,
"The government has plans to make rules to protect cash and , as part of this , the Financial Conduct Authority ( FCA ) could oversee that.","The Government has plans to make rules to protect cash and , as part of this , the Financial Conduct Authority ( FCA ) could oversee that.",政府计划制定规则来保护现金，作为其中的一部分，金融行为监管局可以对此进行监督。,政府计划制定规则来保护现金，作为其中的一部分，金融行为监管局可以对此进行监督。,0,,
The government condemned the move accusing the leaders of sedition for creating a parallel administration.,The government condemned the move accusing the leaders of sedition for establishing a parallel administration.,政府谴责指责煽动叛乱领导人建立平行政府的举动。,政府谴责指责煽动叛乱领导人建立平行政府的举动。,0,,
"The center , expected to start operation in 2021 , will include a laboratory where electric drive technologies can be tested and validated.","The center , planned to start operation in 2021 , will include a laboratory where electric drive technologies can be tested and validated.",该中心预计将于 2021 年开始运营，将包括一个可以测试和验证电驱动技术的实验室。,该中心计划于 2021 年开始运营，将包括一个可以测试和验证电驱动技术的实验室。,0,,
"The biggest draws include deserts , and riding , danxia landforms and historical sites along the ancient Silk road.","The biggest draws include deserts , and riding , danxia landforms and historic sites along the ancient Silk road.",最大的吸引力包括古丝绸之路沿线的沙漠、骑行、丹霞地貌和历史遗迹。,最大的吸引力包括古丝绸之路沿线的沙漠、骑行、丹霞地貌和历史遗迹。,0,,
The best thing about this fun film is you don ' t have to be a comic book geek to do it.,The great thing about this fun film is you don ' t have to be a comic book geek to do it.,这部有趣的电影最好的一点是你不必成为漫画书迷也能看。,这部有趣的电影的伟大之处在于你不必成为漫画极客也能做到。,1,书迷,极客
The award was established three years ago and aims to uncover excellent Chinese writers under 45 years old.,The prize was established three years ago and aims to uncover excellent Chinese writers under 45 years old.,该奖项设立于三年前，旨在发掘45岁以下的优秀中国作家。,该奖项设立于三年前，旨在发掘45岁以下的优秀中国作家。,0,,
"The adjustment could help improve the transparency and effectiveness of the yuan ' s existing pricing model , the CFETS said.","This adjustment could help improve the transparency and effectiveness of the yuan ' s existing pricing model , the CFETS said.",中国外汇交易中心表示，此次调整有助于提高人民币现有定价模式的透明度和有效性。,中国外汇交易中心表示，此次调整有助于提高人民币现有定价模式的透明度和有效性。,0,,
The Word Health Organization warns wealthier nations against buying up stocks of vaccines.,The Word Health Organization warns wealthier nations about buying up stocks of vaccines.,世界卫生组织警告富裕国家不要购买疫苗库存。,世界卫生组织警告富裕国家不要购买疫苗库存。,0,,
"The Pied Piper then , more than a fairy tale , becomes the emblem of a profound historical mystery.","The Pied Piper now , more than a fairy tale , becomes the emblem of a profound historical mystery.",Pied Piper 不仅仅是一个童话，成为一个深刻的历史谜团的象征。,现在的花衣魔笛手不仅仅是一个童话，而是一个深刻的历史谜团的象征。,1,Pied Piper,花衣魔笛手
"The Laucala Private Island resort has partnered with Fiji Airways , the country ' s national airline , on a special itinerary.","The Nacala Private Island resort has partnered with Fiji Airways , the country ' s national airline , on a special itinerary.",Laucala Private Island 度假村与该国的国家航空公司 Fiji Airways 合作开展了一项特殊行程。,纳卡拉私人岛屿度假村与该国的国家航空公司斐济航空公司合作，推出了一项特别行程。,1,Private Island,私人岛屿
"The EU started to co - ordinate the purchasing of personal protective equipment ( PPE ) , testing kits and ventilators in February.","The EU started to co - ordinate the purchasing of personal protective equipment ( PPE ) , testing kits and ventilators during February.",欧盟于 2 月开始统筹采购个人防护装备、检测试剂盒和呼吸机。,欧盟于 2 月开始协调采购个人防护设备、检测试剂盒和呼吸机。,0,,
"That means sticking with the social distancing and the masks , and testing it who may have the virus and asking them to isolate.","That means sticking with the social distancing and the masks , and testing it who may have the virus before asking them to isolate.",这意味着坚持社交距离和口罩，对可能感染病毒的人进行检测并要求他们隔离。,这意味着坚持社交距离和口罩，并在要求他们隔离之前测试可能感染病毒的人。,0,,
"Tens of thousands of these products could have been sold via online marketplaces , it seems.","Tens of thousands of these products would have been sold via online marketplaces , it seems.",看起来，数以万计的此类产品本可以通过在线市场销售。,看起来，数以万计的此类产品本可以通过在线市场销售。,0,,
Sun says cat owners should create some quiet corner or cat climber to give their cats a choice when they want to be alone and try not to disturb them.,Sun says cat owners should create some quiet corner or cat climber to give their cats the choice when they want to be alone and try not to disturb them.,孙说，猫主人应该创造一些安静的角落或猫爬架，让他们的猫在想独处时有选择，尽量不要打扰它们。,孙说，猫主人应该创造一些安静的角落或猫爬架，让他们的猫在想独处时有选择，尽量不要打扰它们。,0,,
"Scientists are locked in an ongoing battle to repel invasive alien species that threaten China ' s economy , Li Yingxue reports.","Scientists are locked in an ongoing battle to repel invasive alien species which threaten China ' s economy , Li Yingxue reports.",李映雪报道说，科学家们正在为击退威胁中国经济的外来入侵物种而进行一场持续的战斗。,李映雪报道说，科学家们正在为击退威胁中国经济的外来入侵物种而进行一场持续的战斗。,0,,
Saudi Arabia has rejected criticism after it was confirmed it would host its first Formula 1 race in 2021.,Saudi Arabia has rejected criticism after it was confirmed it will host its first Formula 1 race in 2021.,沙特阿拉伯在确认将于 2021 年举办首场一级方程式比赛后拒绝批评。,沙特阿拉伯在确认将于 2021 年举办首场一级方程式比赛后拒绝批评。,0,,
Rory McIlroy and his father Harry Diamond used to have a bet with each other during practice rounds.,Rory McIlroy and his father Harry Diamond used to have a bet with each other before practice rounds.,罗里·麦克罗伊和他的父亲哈里·戴蒙德过去常常在练习赛中互相打赌。,罗里·麦克罗伊和他的父亲哈里·戴蒙德过去常常在练习赛前打赌。,1,互相,
"Polypropylene may generate a static charge that captures particles , the CDC said , while silk might create moist droplets and be more comfortable.","Polypropylene may generate a static charge that captures particles , the CDC said , while silk could create moist droplets and be more comfortable.",疾病预防控制中心表示，聚丙烯可能会产生静电来捕获颗粒，而丝绸可能会产生湿润的水滴并且更舒适。,疾病预防控制中心表示，聚丙烯可能会产生静电来捕获颗粒，而丝绸可能会产生湿润的水滴并且更舒适。,0,,
Nintendo has dreamed up a better way for Mario Kart fans to race each other.,Nintendo had dreamed up a better way for Mario Kart fans to race each other.,任天堂为马里奥卡丁车迷们想出了一个更好的比赛方式。,任天堂为《马里奥赛车》的粉丝们想出了一个更好的比赛方式。,0,,
"Netflix has spent the last few years pushing a boulder uphill , making gradual inroads in garnering oscar recognition for its movies.","Netflix has spent the last several years pushing a boulder uphill , making gradual inroads in garnering oscar recognition for its movies.",在过去的几年里，Netflix 一直在推巨石上坡，在其电影获得奥斯卡认可方面逐渐取得进展。,在过去的几年里，Netflix 一直在推巨石上坡，在其电影获得奥斯卡认可方面逐渐取得进展。,0,,
Nearly a dozen women were among the victims for which the Islamic State front has claimed responsibility.,Over a dozen women were among the victims for which the Islamic State front has claimed responsibility.,伊斯兰国阵线声称对受害者负责，其中有近 12 名妇女。,十几名妇女是伊斯兰国阵线声称对此事负责的受害者。,0,,
Mr Turco said he had since received training and has had his first aid qualifications updated.,Mr Porco said he had since received training and has had his first aid qualifications updated.,Turco 先生说他已经接受了培训，并更新了他的急救资格。,Porco 先生说他已经接受了培训，并更新了他的急救资格。,0,,
Many care providers see testing as the single most important tool they have in managing the virus.,Many healthcare providers see testing as the single most important tool they have in managing the virus.,许多护理提供者将测试视为他们控制病毒的最重要的工具。,许多医疗保健提供者将测试视为他们控制病毒的最重要的工具。,0,,
"Keyhole surgery can allow complicated procedures to be carried out with just a few small cuts , helping to reduce patient recovery times and potential risk of infection.","Keyhole surgery can allow complicated procedures to be carried out with just a few small cuts , helping to decrease patient recovery times and potential risk of infection.",锁孔手术只需几个小切口即可完成复杂的手术，有助于缩短患者康复时间并降低潜在的感染风险。,锁孔手术只需几个小切口即可完成复杂的手术，有助于缩短患者康复时间并降低潜在的感染风险。,0,,
It also promotes cultural and economic exchange and enhances mutual understanding between China and the world.,It also promotes cultural and economic exchange and strengthens mutual understanding between China and the world.,它还促进了文化和经济交流，增进了中国与世界之间的相互了解。,它还促进了文化和经济交流，加强了中国与世界之间的相互了解。,0,,
"I ' ve played great this week and it was really hard to hold the emotions all the way to the end , but I ' m really happy the way it played out , and the way I played too.","We ' ve played great this week and it was really hard to hold the emotions all the way to the end , but I ' m really happy the way it played out , and the way I played too.",这周我打得很好，真的很难一直保持情绪到最后，但我真的很高兴它的表现，我也很高兴。,这周我们打得很好，很难一直保持情绪到最后，但我真的很高兴比赛的方式，我也很高兴。,1,真的,
I have already had a few calls with the tour ' s medical team and appreciate all the support and support they have given me.,I have already had a few calls with the tour ' s medical team and appreciate all the support and support they have shown me.,我已经和巡回赛的医疗团队打了几个电话，感谢他们给予我的所有支持和支持。,我已经与巡回赛的医疗团队通了几次电话，感谢他们向我展示的所有支持和支持。,0,,
"However , the households will be banned from mixing , although support bubbles and childcare bubbles will remain.","Instead , the households will be banned from mixing , although support bubbles and childcare bubbles will remain.",然而，家庭将被禁止混合，尽管支持泡沫和育儿泡沫仍将存在。,相反，家庭将被禁止混合，尽管支持泡沫和育儿泡沫将继续存在。,0,,
"Hotels should be flexible to meet the needs of clients and at every opportunity , he said.","Hotels must be flexible to meet the needs of clients and at every opportunity , he said.",他说，酒店应该灵活地满足客户的需求并抓住每一个机会。,他说，酒店必须灵活地满足客户的需求并抓住每一个机会。,0,,
Her employer has done a risk assessment to make Merlande as safe as possible in the workplace.,Her company has done a risk assessment to make Merlande as safe as possible in the workplace.,她的雇主进行了风险评估，以使 Merlande 在工作场所尽可能安全。,她的公司进行了风险评估，以使 Merlande 在工作场所尽可能安全。,0,,
He was expected to miss two months but returned two weeks early and has played in the last three Scarlets matches.,He was expected to miss two months but returned three weeks early and has played in the last three Scarlets matches.,他预计会缺席两个月，但提前两周回来，并且参加了最近三场猩红队的比赛。,他预计会缺席两个月，但提前三周回来，并且参加了最近三场猩红队的比赛。,0,,
Gyms and non - essential facilities in all areas are expected to be allowed to reopen when England ' s lockdown begins.,Gyms and non - essential facilities in all areas are expected to be allowed to reopen once England ' s lockdown begins.,当英格兰开始封锁时，预计所有地区的健身房和非必要设施都将被允许重新开放。,一旦英格兰开始封锁，预计所有地区的健身房和非必要设施都将被允许重新开放。,0,,
Ensuring responsibility does not lie entirely with the third - party seller using the sites.,Assuring responsibility does not lie entirely with the third - party seller using the sites.,确保责任不完全在于使用网站的第三方卖家。,确保责任不完全在于使用网站的第三方卖家。,0,,
Dosai is a thin South Indian pancake made from a fermented batter of soaked rice and black gram.,Dosai is a thin South Indian pancake made from a fermented batter of soaked rice and red gram.,Dosai 是一种薄薄的南印度煎饼，由浸泡过的大米和黑豆的发酵面糊制成。,Dosai 是一种薄薄的南印度煎饼，由浸泡过的大米和红豆的发酵面糊制成。,0,,
"Consumers have been more cautious than expected , they said , while low business investment will dampen growth.","Consumers have been more cautious than expected , they said , while low business investment might dampen growth.",他们表示，消费者比预期更为谨慎，而低商业投资将抑制增长。,他们表示，消费者比预期更为谨慎，而低商业投资可能会抑制增长。,0,,
China ' s central bank pumped cash into the banking system through open market operations to maintain liquidity Friday.,China ' s central bank pumped cash into the banking system via open market operations to maintain liquidity Friday.,周五，中国央行通过公开市场操作向银行系统注入资金以维持流动性。,周五，中国央行通过公开市场操作向银行系统注入资金以维持流动性。,0,,
"Children , growing up on the local news , still go missing every day.","Children , growing up on the local news , still go missing each day.",在当地新闻中长大的孩子们仍然每天都在失踪。,在当地新闻中长大的孩子们仍然每天都在失踪。,0,,
"Biden has multiple paths to reach the magic number of 270 needed to win the White House , while Trump ' s prospects are limited.","Biden has multiple paths to reach the magic number of 270 needed to win the White House , while Kerry ' s prospects are limited.",拜登有多种途径可以达到入主白宫所需的 270 个神奇数字，而特朗普的前景有限。,拜登有多种途径可以达到入主白宫所需的 270 个神奇数字，而克里的前景有限。,0,,
"A new cross - border e - commerce marketing model , which uses internet , has taken off in Putian.","A modern cross - border e - commerce marketing model , which uses internet , has taken off in Putian.",一种利用互联网的新型跨境电子商务营销模式在莆田兴起。,一种利用互联网的现代跨境电子商务营销模式在莆田兴起。,0,,
A long and thin silicone prosthesis would be implanted in her nose and a silicone prosthesis embedded in her chin.,A small and thin silicone prosthesis would be implanted in her nose and a silicone prosthesis embedded in her chin.,一个细长的硅胶假体将植入她的鼻子，一个硅胶假体嵌入她的下巴。,一个小而薄的硅胶假体将植入她的鼻子，一个硅胶假体嵌入她的下巴。,0,,
"A culture featuring hanfu attire festival was held in Chengdu , aiming to display the charm of traditional Chinese costume design.","A festival featuring hanfu attire festival was held in Chengdu , aiming to display the charm of traditional Chinese costume design.",汉服文化节在成都举办，旨在展示中国传统服饰设计的魅力。,以汉服为特色的盛典在成都举办，旨在展示中国传统服饰设计的魅力。,1,,特色
"With its many empty streets , and history , colonial architecture and stunning seaside location , remote Cossack is an offbeat but rewarding tourist attraction.","With its long empty streets , and history , colonial architecture and stunning seaside location , remote Cossack is an offbeat but rewarding tourist attraction.",凭借其众多空荡荡的街道、悠久的历史、殖民时期的建筑和令人惊叹的海滨位置，偏远的哥萨克是一个另类但有益的旅游胜地。,凭借其长长的空荡荡的街道、历史、殖民建筑和迷人的海滨位置，偏远的哥萨克是一个另类但有益的旅游胜地。,1,悠久,
"To monitor and control invasive alien species needs multidisciplinary collaborations in biology , chemistry , agricultural pharmacology and environmental science.","To detect and control invasive alien species needs multidisciplinary collaborations in biology , chemistry , agricultural pharmacology and environmental science.",监测和控制外来入侵物种需要生物学、化学、农业药理学和环境科学等多学科的合作。,检测和控制外来入侵物种需要生物学、化学、农业药理学和环境科学等多学科的合作。,0,,
Three - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,Four - time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.,三届大满贯网球得主安迪穆雷一级方程式冠军刘易斯汉密尔顿当之无愧地加入他作为英国体育骑士的行列。,四届大满贯网球得主安迪穆雷一级方程式冠军刘易斯汉密尔顿当之无愧地加入他作为英国体育骑士的行列。,0,,
"This could be linked to their physical health or drugs prescribed to treat disorders , the researchers speculated.","This may be linked to their physical health or drugs prescribed to treat disorders , the researchers speculated.",研究人员推测，这可能与他们的身体健康或治疗疾病的处方药有关。,研究人员推测，这可能与他们的身体健康或治疗疾病的处方药有关。,0,,
They had relished the opportunity to enjoy themselves for an international audience and be able to say.,They all relished the opportunity to enjoy themselves for an international audience and be able to say.,他们很高兴有机会在国际观众面前尽情享受并发表意见。,他们都很高兴有机会在国际观众面前尽情享受并畅所欲言。,0,,
"The money will fund space and cyber defence projects such as an artificial intelligence agency , and could create 40000 new jobs.","This money will fund space and cyber defence projects such as an artificial intelligence agency , and could create 40000 new jobs.",这笔钱将资助人工智能机构等太空和网络防御项目，并可能创造 40000 个新工作岗位。,这笔钱将资助人工智能机构等太空和网络防御项目，并可能创造 40000 个新工作岗位。,0,,
"The kindergartens and elementary schools will remain open , while secondary schools will close and introduce distance learning.","All kindergartens and elementary schools will remain open , while secondary schools will close and introduce distance learning.",幼儿园和小学将继续开放，而中学将关闭并引入远程学习。,所有幼儿园和小学将继续开放，而中学将关闭并引入远程学习。,0,,
"The home appliances and the book , audio and video industries grabbed the second and third positions on the list.","The household appliances and the book , audio and video industries grabbed the second and third positions on the list.",家电行业和图书音像行业分列二、三位。,家用电器和图书音像行业分列二、三位。,0,,
"The government has moved to cut taxes , support wages and offer jobs to spend in an effort to keep the economy going.","The government has moved to reduce taxes , support wages and offer jobs to spend in an effort to keep the economy going.",政府已采取措施减税、支持工资并提供工作岗位以维持经济发展。,政府已采取措施减税、支持工资并提供工作岗位以维持经济发展。,0,,
The figures excluded lending to other lenders and financial companies and loan repayments.,These figures excluded lending to other lenders and financial companies and loan repayments.,这些数字不包括对其他贷方和金融公司的贷款以及贷款偿还。,这些数字不包括对其他贷方和金融公司的贷款以及贷款偿还。,0,,
"The Russian authorities are managing to minimize the volatility of the ruble exchange rate and to maintain macroeconomic stability , he said.","The Ukrainian authorities are managing to minimize the volatility of the ruble exchange rate and to maintain macroeconomic stability , he said.",他说，俄罗斯当局正在设法将卢布汇率的波动降至最低，并保持宏观经济稳定。,他说，乌克兰当局正在设法将卢布汇率的波动降至最低，并保持宏观经济稳定。,0,,
Stoemp is both pub fare and a useful way to repurpose leftovers at home.,Roemp is both pub fare and a useful way to repurpose leftovers at home.,Stoemp 既是酒吧美食，也是在家中重新利用剩菜的有用方法。,Roemp 既是酒吧美食，也是在家中重新利用剩菜的有用方法。,0,,
President Donald Trump participated in head - to - head town halls Thursday night.,President Donald Trump participated in head - to - head town halls Thursday evening.,唐纳德特朗普总统周四晚上参加了面对面的市政厅。,唐纳德特朗普总统周四晚上参加了面对面的市政厅。,0,,
Parents and carers were not allowed to use physical force to discipline their children if it was considered reasonable chastisement.,Parents or carers were not allowed to use physical force to discipline their children if it was considered reasonable chastisement.,如果被认为是合理的惩罚，父母和照顾者不得使用体力来管教他们的孩子。,如果被认为是合理的惩罚，父母或照顾者不得使用体力来管教他们的孩子。,0,,
Many state public health authorities and nursing homes have ongoing reservations about the rapid tests.,Many local public health authorities and nursing homes have ongoing reservations about the rapid tests.,许多州公共卫生当局和疗养院对快速检测一直持保留态度。,许多地方公共卫生部门和疗养院对快速检测一直持保留态度。,0,,
"He creates a fantasy world in which he utilizes vivid colors to express urban dwellers ' happiness , confusions , illusions and psychological battles.","He paints a fantasy world in which he utilizes vivid colors to express urban dwellers ' happiness , confusions , illusions and psychological battles.",他创造了一个幻想世界，用鲜艳的色彩表现都市人的快乐、困惑、幻想和心理斗争。,他描绘了一个幻想的世界，用鲜艳的色彩表现了都市人的快乐、困惑、幻想和心理斗争。,0,,
Hamilton and Wolff had put off contract talks because they wanted to secure the drivers ' and constructors ' championships first.,Hamilton and Wolff had put off contract talks as they wanted to secure the drivers ' and constructors ' championships first.,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想首先确保车手和车队的冠军。,汉密尔顿和沃尔夫推迟了合同谈判，因为他们想首先确保车手和车队的冠军。,0,,
English defender Anton Ferdinand has left Queens Park Rangers by mutual contest.,English defender Anton Ferdinand has left Queens Park Rangers in mutual contest.,英国后卫安东费迪南德通过相互竞争离开了女王公园巡游者队。,英国后卫安东费迪南德在相互竞争中离开了女王公园巡游者队。,0,,
Eating spicy food and sweating can mitigate the adverse physiological effects of humidity.,Eating spicy food and sweating may mitigate the adverse physiological effects of humidity.,吃辛辣食物和出汗可以减轻湿度对生理的不利影响。,吃辛辣食物和出汗可能会减轻湿度对生理的不利影响。,0,,
"All the varieties can be drunk , and we encourage diners to taste the broth before boiling the ingredients.","All four varieties can be drunk , and we encourage diners to taste the broth before boiling the ingredients.",所有品种都可以饮用，我们鼓励食客在煮沸原料之前先品尝肉汤。,四个品种都可以喝，我们鼓励食客在煮原料之前先尝尝肉汤。,0,,
A spokesman noted the app offered privacy features to help parents avoid such problems.,A spokesman noted the app included privacy features to help parents avoid such problems.,一位发言人指出，该应用程序提供了隐私功能，以帮助父母避免此类问题。,一位发言人指出，该应用程序包含隐私功能，可帮助父母避免此类问题。,0,,
The celebrities did use their megaphones to promote masks and social distancing.,Other celebrities did use their megaphones to promote masks and social distancing.,这些名人确实使用他们的扩音器来提倡戴口罩和保持社交距离。,其他名人确实使用他们的扩音器来提倡戴口罩和保持社交距离。,0,,
"Many companies are conducting road shows , holding national and regional conferences , and organizing exhibition and incentive trips.","Many organizations are conducting road shows , holding national and regional conferences , and organizing exhibition and incentive trips.",许多公司都在进行路演，举办全国和地区会议，组织展览和奖励旅游。,许多组织都在进行路演、举办国家和地区会议，并组织展览和奖励旅游。,0,,
Earlier this year the BBC announced an organisation - wide voluntary redundancy scheme to help it meet its stringent savings requirements.,Earlier that year the BBC announced an organisation - wide voluntary redundancy scheme to help it meet its stringent savings requirements.,今年早些时候，BBC 宣布了一项组织范围内的自愿裁员计划，以帮助其满足严格的储蓄要求。,那年早些时候，BBC 宣布了一项组织范围内的自愿裁员计划，以帮助它满足严格的储蓄要求。,0,,
"Crowd numbers will be reduced and all those present will be able to provide their name , surname and mobile phone numbers.","Crowd numbers will be reduced and all those present will be able to provide their names , surname and mobile phone numbers.",人群数量将减少，所有在场的人都可以提供他们的名字、姓氏和手机号码。,人群数量将减少，所有在场的人都可以提供他们的名字、姓氏和手机号码。,0,,
The number of visitors who have checked into hotels and restaurants in the area around the lake has also grown significantly since then as compared with the first days of the COVID - 19 pandemic.,The number of visitors who have checked into hotels and restaurants in the area around the lake have also grown significantly since then as compared with the first days of the COVID - 19 pandemic.,从那时起，与 COVID - 19 大流行的第一天相比，入住湖周围地区酒店和餐馆的游客人数也显着增加。,从那时起，与 COVID - 19 大流行的第一天相比，入住湖周围地区酒店和餐馆的游客数量也显着增加。,0,,
