S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"This refers to the increase in demand for screens and laptops as more people work from home, nd and online meeting platforms.","This refers to the increase in demand for screens and laptops as more people work from home, nd and online meeting platforms like Zoom.",这是指随着越来越多的人在家、nd和在线会议平台上工作，对屏幕和笔记本电脑的需求也在增加。,这是指随着越来越多的人在家工作，nd和Zoom等在线会议平台工作，对屏幕和笔记本电脑的需求增加。,0,,
This means care providers are allocated a certain amount of equipment depending on the number of people.,This means care providers are allocated a certain amount of equipment depending on the number of people they look after.,这意味着护理提供者根据人数分配一定数量的设备。,这意味着护理提供者根据他们照顾的人数分配一定数量的设备。,0,,
This is a credit to the hard work of our county and local elections officials who moved forward to undertake and complete such a momentous task.,This is a credit to the hard work of our county and local elections officials who moved forward to undertake and complete such a momentous task in a short period of time.,这要归功于我们县和地方选举官员的辛勤工作，他们向前迈进，承担并完成了如此重大的任务。,这要归功于我们县和地方选举官员的辛勤工作，他们在短时间内承担并完成了如此重大的任务。,1,向前迈进,
They also want eligibility criteria reviewed to help those who have been singled out of support.,They also want eligibility criteria reviewed to help those who have been singled out of support so far.,他们还希望审查资格标准，以帮助那些被挑出来支持的人。,他们还希望审查资格标准，以帮助那些迄今为止被挑出来的人。,1,支持,
There will not be many more positives to take from this sorry spectacle.,There will not be many more positives to take from this sorry spectacle although victory was managed with so many young people involved with internationals away with Wales.,从这一令人遗憾的景象中不会有更多的积极因素。,这场令人遗憾的场面不会有更多的积极因素，尽管胜利是由这么多年轻人与威尔士一起参加国际比赛的。,0,,
"Theo Walcott said he ""feels like a kid again"" after scoring his first try since leaving Southampton.","Theo Walcott said he ""feels like a kid again"" after scoring his first try since leaving Southampton in their Premier League match at Wolves.",沃尔科特说，自从离开南安普顿以来第一次尝试得分后，他“感觉又像个孩子了”。,沃尔科特说，自从离开南安普顿在对阵狼队的英超比赛中首次尝试后，他“感觉又像个孩子了”。,1,得分,
"The statement, which was made on Saturday evening, did not make clear what is wrong with Nelson.","The statement, which was made on Saturday evening, did not make clear what is wrong with Nelson or how old she is.",这份声明是在周六晚上发表的，并没有明确说明尼尔森出了什么问题。,这份声明是在周六晚上发表的，没有明确说明尼尔森出了什么问题，也没有说明她的年龄。,0,,
"The producer said the third movie in the franchise, which stars Eddie Redmyane, is currently in production.","The producer said the third movie in the franchise, which stars Eddie Redmyane, is currently in production and set to debut in summer 2022.",制片人表示，该系列的第三部电影由Eddie Redmyane主演，目前正在制作中。,制片人表示，该系列的第三部电影由埃迪·雷德米安主演，目前正在制作中，并将于 2022 年夏季首映。,1,Eddie Redmyane,埃迪·雷德米安
The paintings on show reinterpret fairy tales and art works.,"The paintings on show reinterpret fairy tales and art works, many of which are also very familiar to Chinese audiences.",展出的画作重新诠释了童话和艺术作品。,展出的画作重新诠释了童话故事和艺术作品，其中许多对中国观众来说也非常熟悉。,0,,
"The numbers suggest a basic disagreement among the Trump administration, state health officials and nursing home administrators over the best way to test this population.","The numbers suggest a basic disagreement among the Trump administration, state health officials and nursing home administrators over the best way to test this population and how to strike the right balance between speed and accuracy.",这些数字表明，特朗普政府，州卫生官员和养老院管理人员在测试这一人群的最佳方式上存在基本分歧。,这些数字表明，特朗普政府，州卫生官员和养老院管理人员之间在测试这一人群的最佳方式以及如何在速度和准确性之间取得适当平衡方面存在基本分歧。,0,,
"The newly reinvigorated Ocean Park allows visitors to chill out and get closer to nature with a series of exclusive offers and other outdoor initiatives, while also ensuring strict conservation measures are in place.","The newly reinvigorated Ocean Park allows visitors to chill out and get closer to nature with a series of exclusive offers and other outdoor initiatives, while also ensuring strict conservation measures are in place to protect their health.",重新焕发活力的海洋公园通过一系列独家优惠和其他户外活动让游客放松身心，亲近大自然，同时确保采取严格的保护措施。,重新焕发活力的海洋公园为游客提供一系列独家优惠和其他户外活动，让游客放松身心，亲近大自然，同时确保采取严格的保育措施以保护他们的健康。,0,,
The low prize money on offer at smaller tournaments and high costs mean players often live hand to mouth.,The low prize money on offer at smaller tournaments and high costs mean players in the top 100 often live hand to mouth.,小型锦标赛提供的低奖金和高成本意味着玩家经常手到嘴。,小型锦标赛提供的低奖金和高成本意味着前 100 名的玩家经常手头相接。,1,手到嘴,手头相接
"The guidelines previously stated the virus spreads only through breathing in respiratory droplets, touching contaminated surfaces and sending greetings.","The guidelines previously stated the virus spreads only through breathing in respiratory droplets, touching contaminated surfaces and sending greetings like hugs and hugs.",该指南先前指出，该病毒仅通过吸入呼吸道飞沫，接触受污染的表面和发送问候来传播。,该指南先前指出，该病毒仅通过吸入呼吸道飞沫，接触受污染的表面以及发送拥抱和拥抱等问候来传播。,0,,
"The director not only focuses on the crime, but also displays the light and warm side of humanity.","The director not only focuses on the crime, but also displays the light and warm side of humanity, primarily through a conversation between the protagonist and his former schoolmate.",导演不仅聚焦犯罪，还展现了人性光明温暖的一面。,导演不仅聚焦犯罪，还主要通过主角和前同学的一段对话，展现了人性光明温暖的一面。,0,,
The costs of some popular routes have been halved for the year from mid-October through November.,"The costs of some popular routes have been halved for the year from mid-October through November, starting with the holiday.",从10月中旬到11月，一些热门路线的成本已经减半。,从假期开始，从10月中旬到11月，一些热门路线的费用已经减半。,0,,
"The concerns of state health officials were perhaps most evident in Nevada, where in early October the state began antigen testing.","The concerns of state health officials were perhaps most evident in Nevada, where in early October the state began antigen testing in all homes.",州卫生官员的担忧也许在内华达州最为明显，该州于10月初开始进行抗原检测。,州卫生官员的担忧在内华达州最为明显，该州于10月初开始在所有家庭中进行抗原检测。,1,也许,
The ancestral sauce of black tucupi is making its way onto the menus of some of South America’s best restaurants.,"The ancestral sauce of black tucupi is making its way onto the menus of some of South America’s best restaurants, bringing a new sense of pride to an age-old tradition.",黑图库皮的祖传酱汁正在进入南美一些最好的餐厅的菜单。,黑图库皮的祖传酱汁正在出现在南美一些最好的餐厅的菜单上，为古老的传统带来了新的自豪感。,0,,
"That is, despite the oceans involved, an Irish accent often shares more similar features to an American one.","That is, despite the oceans involved, an Irish accent often shares more similar features to an American one than it does to the English.",也就是说，尽管涉及海洋，但爱尔兰口音通常与美国口音具有更相似的特征。,也就是说，尽管涉及海洋，但爱尔兰口音通常与美国口音比英国口音具有更相似的特征。,0,,
"Some have called for more pragmatism, arguing a shorter isolation will be more effective in controlling the spread of the virus.","Some have called for more pragmatism, arguing a shorter isolation will be more effective in controlling the spread of the virus because of the compliance.",一些人呼吁采取更多的实用主义，认为更短的隔离将更有效地控制病毒的传播。,一些人呼吁更加务实，认为由于合规性，更短的隔离将更有效地控制病毒的传播。,1,采取更多的实用主义,更加务实
"Some claim they began in Belgium, where the salty delight was first developed by american soldiers.","Some claim they began in Belgium, where the salty delight was first developed by american soldiers during World War i.",有些人声称他们始于比利时，在那里咸味喜悦最初是由美国士兵开发的。,有些人声称他们始于比利时，那里的咸味喜悦最初是由第一次世界大战期间由美国士兵开发的。,0,,
She became the first Bachelorette to find love so quickly that she did not even finish her season of the show.,"She became the first Bachelorette to find love so quickly that she did not even finish her season of the show, and now she and contestant dale moss are married.",她成为第一个如此迅速地找到爱情的单身女郎，以至于她甚至没有完成她的节目季。,她成为第一个如此迅速地找到爱情的单身女郎，以至于她甚至没有完成她的节目季，现在她和参赛者戴尔莫斯结婚了。,0,,
"Second-hand cars and computer games also saw price rises, but these were partially caused by falls in the cost of energy.","Second-hand cars and computer games also saw price rises, but these were partially caused by falls in the cost of energy and fuel.",二手车和电脑游戏的价格也上涨，但部分原因是能源成本下降。,二手车和电脑游戏的价格也有所上涨，但部分原因是能源和燃料成本下降。,0,,
"Scientists suspect the virus spreads in mink farms through water droplets, on blankets or bedding.","Scientists suspect the virus spreads in mink farms through water droplets, on blankets or bedding, or in dust containing droppings.",科学家怀疑这种病毒通过水滴、毯子或床上用品在水貂养殖场传播。,科学家怀疑该病毒通过水滴，毯子或床上用品或含有粪便的灰尘在水貂养殖场传播。,0,,
"Romanelli, who has spent six years living in China, attributed this exceptional performance in part to the government's comprehensive approach to public health measures.","Romanelli, who has spent six years living in China, attributed this exceptional performance in part to the government's comprehensive approach to public health measures and policies that protect business and foreign investment.",罗曼内利在中国生活了六年，他将这一出色的表现部分归功于政府对公共卫生措施的全面方法。,罗曼内利在中国生活了六年，他将这一出色的表现部分归功于政府对保护企业和外国投资的公共卫生措施和政策的全面方法。,0,,
"Players and coaches were confined to four walls for the entirety of the quarantine, only opening the room door to collect food, get tested for the virus.","Players and coaches were confined to four walls for the entirety of the quarantine, only opening the room door to collect food, get tested for the virus and dispose of rubbish.",在整个隔离期间，球员和教练被限制在四面墙上，只打开房间门收集食物，接受病毒检测。,在整个隔离期间，球员和教练被限制在四面墙内，只能打开房间门收集食物、接受病毒检测和处理垃圾。,0,,
One theory has it that the moon was formed around 4 billion years ago.,One theory has it that the moon was formed around 4 billion years ago when a planet roughly the size of jupiter slammed into the Earth.,一种理论认为，月球是在大约40亿年前形成的。,一种理论认为，月球是在大约40亿年前形成的，当时一颗与木星大小相当的行星撞向地球。,0,,
"Nudism is part of this broader movement, which was directed against industrial women.","Nudism is part of this broader movement, which was directed against industrial women, against the new feminism that emerged in the late 19th century.",裸体主义是这一针对工业女性的更广泛运动的一部分。,裸体主义是这场更广泛运动的一部分，该运动针对工业女性，反对19世纪后期出现的新女权主义。,0,,
"New residences with local features rise from the ground, modern buildings stand tall, flat and wide roads are far away.","New residences with local features rise from the ground, modern buildings stand tall, flat and wide roads are far away, farmlands full of life buzz with activity of the machinery.",具有地方特色的新住宅从地面拔地而起，现代建筑高大屹立，平坦而宽阔的道路遥遥无期。,具有当地特色的新住宅从地面拔地而起，现代建筑高耸入云，平坦宽阔的道路远处，充满生机的农田随着机器的活动而嗡嗡作响。,1,遥遥无期,远处
Mwendwa said he felt honored to be among the growing army of street vendors who deal with smartphones.,Mwendwa said he felt honored to be among the growing army of street vendors who deal with smartphones from his holdings.,Mwendwa说，他很荣幸能成为越来越多的处理智能手机的街头小贩大军之一。,Mwendwa说，他很荣幸能成为不断增长的街头小贩大军中的一员，他们处理他持有的智能手机。,0,,
Mass testing is being touted as a way of getting us much closer to a better life and even of more lockdowns.,Mass testing is being touted as a way of getting us much closer to a better life and even of more lockdowns in the future.,大规模测试被吹捧为让我们更接近更美好生活甚至更多封锁的一种方式。,大规模测试被吹捧为让我们更接近更美好生活甚至未来更多封锁的一种方式。,0,,
It found there had been a lack of applications from women for senior roles.,"It found there had been a lack of applications from women for senior roles, many of which had not been available on a regular basis.",它发现缺乏女性申请高级职位。,它发现缺乏妇女申请高级职位，其中许多申请没有定期提供。,0,,
"It also means that elective surgeries are being put off for things like hip cancer, for breast surgery.","It also means that elective surgeries are being put off for things like hip cancer, for breast surgery or prostate surgery in some cases.",这也意味着选择性手术正在被推迟，比如髋关节癌，乳房手术。,这也意味着在某些情况下，对于髋关节癌，乳房手术或前列腺手术之类的选择性手术将被推迟。,0,,
"In the role of Zhang Luowei, who has worked with her, Chen approaches her job with passion.","In the role of Zhang Luowei, who has worked with her, Chen approaches her job with passion and puts great effort into delivering her very effective talks.",在与她合作过的张洛薇的角色中，陈以热情对待自己的工作。,在与她共事过的张洛薇的角色中，陈以热情对待她的工作，并努力提供非常有效的演讲。,0,,
"In the effort to deal with the challenges of the pandemic, Hamilton has been trying new things.","In the effort to deal with the challenges of the pandemic while also improving his performances on track, Hamilton has been trying new things.",为了应对大流行的挑战，汉密尔顿一直在尝试新事物。,为了应对大流行的挑战，同时提高他在赛道上的表现，汉密尔顿一直在尝试新事物。,0,,
"In recent years, an increasing number of food writers and artists have been modernizing Chinese cooking while looking deeper into its origins.","In recent years, an increasing number of food writers and artists have been modernizing Chinese cooking while looking deeper into its origins, especially wok hei.",近年来，越来越多的美食作家和艺术家一直在使中国烹饪现代化，同时深入研究其起源。,近年来，越来越多的美食作家和艺术家一直在使中国烹饪现代化，同时深入研究其起源，尤其是炒黑。,0,,
"In it, he wrote about run-ins with burglars who left the eggs as their calling card, or a short-sighted thief.","In it, he wrote about run-ins with burglars who left the eggs as their calling card, or a short-sighted thief that was wrecking his cars.",在书中，他写到与窃贼的磨合，窃贼把鸡蛋作为他们的名片，或者是一个目光短浅的小偷。,在书中，他写了与窃贼的磨合，窃贼把鸡蛋作为他们的名片，或者一个短视的小偷正在破坏他的汽车。,0,,
"In addition to sailing and sunbathing, the coast near Cossack is renowned for its suitability for watersports like swimming.","In addition to sailing and sunbathing, the coast near Cossack is renowned for its suitability for watersports like swimming, kayaking and diving.",除了帆船和日光浴外，哥萨克附近的海岸还以其适合游泳等水上运动而闻名。,除了帆船和日光浴外，哥萨克附近的海岸还以其适合游泳、皮划艇和潜水等水上运动而闻名。,0,,
"I really just had to self-motivate a lot out there because it was a lonely, very quiet run.","I really just had to self-motivate a lot out there because it was a lonely, very quiet run without me.",我真的只需要自我激励很多，因为这是一次孤独的，非常安静的跑步。,我真的只需要自我激励很多，因为没有我，这是一次孤独、非常安静的跑步。,0,,
He said the move would allow the government to boost the economy whenever it is necessary.,He said the move would allow the government to boost the economy whenever it is necessary rather than just after a large event such as the pandemic.,他说，此举将使政府在必要时能够提振经济。,他说，此举将使政府能够在必要时提振经济，而不仅仅是在大流行等大型事件之后。,0,,
HHS bought millions of rapid tests to distribute to nursing homes as the federal government imposed new regulations for the facilities to test patients.,HHS bought millions of rapid tests to distribute to nursing homes as the federal government imposed new regulations for the facilities to test patients at least once a month.,HHS购买了数百万份快速检测试剂，分发给养老院，因为联邦政府对检测患者的设施实施了新规定。,HHS购买了数百万份快速检测试剂，分发给养老院，因为联邦政府对这些设施实施了新规定，每月至少对患者进行一次检测。,0,,
"From the killer whale, the world's largest mammal, and the rarely-seen blanket octopus to alien-like planktonic critters, the oceans are home to limitless life forms.","From the killer whale, the world's largest mammal, and the rarely-seen blanket octopus to alien-like planktonic critters, the oceans are home to limitless life forms for Zhang to explore and record.",从世界上最大的哺乳动物虎鲸，到罕见的毯状章鱼到外星人般的浮游生物，海洋是无限生命形式的家园。,从世界上最大的哺乳动物虎鲸，到罕见的毯状章鱼，再到外星人般的浮游生物，海洋是张探索和记录的无限生命形式的家园。,0,,
"For our people, for our country, today is the day that gets our sport back.","For our people, for our country and for all involved in table tennis, today is the day that gets our sport back.",对于我们的人民，对于我们的国家来说，今天是恢复我们的运动的日子。,对于我们的人民，对于我们的国家和所有参与乒乓球运动的人来说，今天是恢复我们的运动的日子。,0,,
Financial institutions and other persons might face secondary sanctions if they engage in competition with designated entities after a 45-day reporting period.,"Financial institutions and other persons might face secondary sanctions if they engage in competition with designated entities after a 45-day reporting period, it added.",金融机构和其他人如果在45天报告期后与被指认实体竞争，可能会面临二级制裁。,它补充说，如果金融机构和其他人在45天的报告期后与指定实体竞争，可能会面临二级制裁。,0,,
"Experts predict road use will decline again this time around but, with schools and universities remaining open.","Experts predict road use will decline again this time around but, with schools and universities remaining open, the effect is not expected to be as strong as before.",专家预测，这次道路使用量将再次下降，但学校和大学仍然开放。,专家预测，这次道路使用量将再次下降，但由于学校和大学仍然开放，预计影响不会像以前那样强烈。,0,,
"And on a hot summer day, expect them to be bracing, as they come in from the Atlantic and remain there year-round.","And on a hot summer day, expect them to be bracing, as they come in from the Atlantic and remain there year-round as a result.",在炎热的夏日，期待他们从大西洋进来并全年呆在那里。,在炎热的夏日，预计它们会支撑，因为它们从大西洋进来，因此全年都呆在那里。,0,,
"During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the fastest spending time on a daily basis.","During the national summer holiday, Xinjiang and Ningxia were among the top two destinations that saw the fastest spending time on a daily basis, according to UnionPay data.",在全国暑假期间，新疆和宁夏是每天消费时间最快的两个目的地之一。,根据银联的数据，在全国暑假期间，新疆和宁夏是每天消费时间最快的两个目的地之一。,0,,
"Despite the impact of the coronavirus epidemic, hilton has gradually restored and further developed its business in 2020.","Despite the impact of the coronavirus epidemic, hilton has gradually restored and further developed its business at a faster pace in 2020.",尽管受到冠状病毒疫情的影响，希尔顿在2020年逐步恢复并进一步发展了业务。,尽管受到冠状病毒疫情的影响，希尔顿在2020年以更快的速度逐步恢复并进一步发展其业务。,0,,
"Despite the downgrading, the Honduran government on Wednesday declared a national state of emergency.","Despite the downgrading, the Honduran government on Wednesday declared a national state of emergency due to the intensity of the storm.",尽管降级，洪都拉斯政府周三宣布全国进入紧急状态。,尽管降级，但由于风暴的强度，洪都拉斯政府周三宣布全国进入紧急状态。,0,,
Chinese photographers enjoyed more international success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London.,Chinese photographers enjoyed more international success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.,由于第56届Wldlife年度摄影师奖在伦敦自然历史博物馆举行，中国摄影师在国际上取得了更大的成功。,中国摄影师在国际上取得了更大的成功，因为第56届Wldlife年度摄影师奖于周二在伦敦自然历史博物馆举行。,0,,
Cesc Fabregas is well known for his technical ability and eye for a shot but the Spanish basketball star has turned his attention.,Cesc Fabregas is well known for his technical ability and eye for a shot but the Spanish basketball star has turned his attention to a very different part of the game.,法布雷加斯以其技术能力和投篮眼光而闻名，但这位西班牙篮球明星已经将注意力转向了他。,法布雷加斯以其技术能力和投篮眼光而闻名，但这位西班牙篮球明星已经将注意力转向了比赛中一个非常不同的部分。,0,,
"But there is one Woods landmark McIlroy can emulate at the Masters, which was played until November.","But there is one Woods landmark McIlroy can emulate at the Masters, which was played until November because of the coronavirus outbreak.",但是有一个伍兹里程碑麦克罗伊可以在大师赛上效仿，一直打到十一月。,但是有一个伍兹里程碑麦克罗伊可以在大师赛上效仿，由于冠状病毒的爆发，该比赛一直打到11月。,1,,该比赛
"But most people recognise him for what he is, the Pied piper incarnate, appointed by Hamelin to impersonate its simultaneously favourite.","But most people recognise him for what he is, the Pied piper incarnate, appointed by Hamelin to impersonate its simultaneously favourite and least favourite adopted son.",但大多数人都认出他是什么，Pied Piper的化身，由哈梅林任命冒充其同时最喜欢的人。,但大多数人都认出他是什么，Pied Piper的化身，由哈梅林任命，冒充它同时最喜欢和最不喜欢的养子。,0,,
But a pandemic that put the whole on the go notion intervened.,"But a pandemic that put the whole on the go notion intervened, just before the unproven strategy could be legitimately tested.",但是，一场让整个人都走上前去的大流行介入了。,但是，一场让整个人都走上前去的大流行介入了，就在未经证实的策略可以合法地进行测试之前。,0,,
Burnley secured their first win in the Premier League this season.,Burnley secured their first win in the Premier League this season as victory over Crystal Palace at Turf Moor took them out of the relegation zone.,伯恩利获得了本赛季英超联赛的首场胜利。,伯恩利获得了本赛季在英超联赛中的首场胜利，在特夫摩尔击败水晶宫将他们带出了降级区。,0,,
Borrowers who have not yet had a bank holiday can request from their lender a pause in payments.,"Borrowers who have not yet had a bank holiday can request from their lender a pause in payments, that can last up to six months.",尚未享受银行假期的借款人可以要求贷方暂停付款。,尚未享受银行假期的借款人可以要求贷方暂停付款，最长可达六个月。,0,,
"Before the COVID-19 air travel rules were imposed, we have had lots of positive feedbacks from Chinese tourists.","Before the COVID-19 air travel rules were imposed, we have had lots of positive feedbacks from Chinese tourists who say they like Puangmanee durian.",在实施COVID-19航空旅行规则之前，我们得到了中国游客的许多积极反馈。,在实施 COVID-19 航空旅行规则之前，我们收到了许多中国游客的积极反馈，他们说他们喜欢 Puangmanee 榴莲。,0,,
"Bairstow, who has represented England in every aspect of the game, has been recently playing in the Indian Premier League.","Bairstow, who has represented England in every aspect of the game, has been recently playing in the Indian Premier League with Sunrisers hyderabad.",拜尔斯托在比赛的各个方面都代表英格兰，最近一直在印度超级联赛踢球。,拜尔斯托在比赛的各个方面都代表英格兰，最近一直在海得拉巴的Sunrisers参加印度超级联赛。,1,踢球,
"As officials continue to warn about traveling over the holidays amid the flu surge, health experts are also investigating the virus' impact.","As officials continue to warn about traveling over the holidays amid the flu surge, health experts are also investigating the virus' impact on children.",随着官员们继续警告在流感激增期间旅行，健康专家也在调查病毒的影响。,随着官员们继续警告在流感激增期间旅行，健康专家也在调查病毒对儿童的影响。,0,,
"Another popular way to eat it in France is in the form of a gratin, a kind of fancy, creamy casserole soup.","Another popular way to eat it in France is in the form of a gratin, a kind of fancy, creamy casserole soup with a browned crust.",在法国，另一种流行的食用方式是焗烤，一种花哨的奶油砂锅汤。,在法国，另一种流行的食用方式是焗烤，一种带有褐色外壳的花哨奶油砂锅汤。,0,,
"All over the world, many hospitals are already at their breaking point, with overwhelmed and overworked staff members.","All over the world, many hospitals are already at their breaking point, with overwhelmed and overworked staff members and a continuing surge of patients.",在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负，工作过度。,在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负，过度劳累，患者持续激增。,0,,
A railway line used in Prince Charles' investiture at windsor in 1969 should be considered for reopening.,"A railway line used in Prince Charles' investiture at windsor in 1969 should be considered for reopening, a Member of the Senedd has suggested.",1969年查尔斯王子在温莎就职时使用的铁路线应该考虑重新开放。,1969年查尔斯王子在温莎就职时使用的铁路线应该考虑重新开放，Senedd的一名成员建议。,0,,
A maximum of 4000 fans will be allowed at outdoor events in the lowest-risk area.,A maximum of 4000 fans will be allowed at outdoor events in the lowest-risk area when the four-week lockdown in England begins on 2 December.,在风险最低的地区，最多允许4000名球迷参加户外活动。,当英格兰为期四周的封锁于 12 月 2 日开始时，最多将允许 4000 名球迷参加风险最低地区的户外活动。,0,,
"Young people always seem to feel that they must do something to defend their hairline, or to hide the fine lines.","Young people always seem to feel that they must do something to defend their hairline, or to hide the fine lines that climb up around the corners of their eyes.",年轻人似乎总是觉得他们必须做点什么来捍卫自己的发际线，或者隐藏细纹。,年轻人似乎总觉得他们必须做点什么来捍卫自己的发际线，或者隐藏眼角爬上来的细纹。,0,,
Xi called on the two nations to jointly uphold multilateralism and firmly safeguard the international law and system with the United Nations.,Xi called on the two nations to jointly uphold multilateralism and firmly safeguard the international law and system with the United Nations at the core.,习近平呼吁两国共同维护多边主义，同联合国一道坚定维护国际法和国际制度。,习近平呼吁两国共同维护多边主义，坚定维护以联合国为核心的国际法和国际制度。,0,,
Women working at a Ralph Lauren store said they had been forced to stay overnight to take orders.,"Women working at a Ralph Lauren store said they had been forced to stay overnight to take orders, sometimes requiring them to sleep on the first floor.",在Ralph Lauren商店工作的女性说，她们被迫过夜接受订单。,在Ralph Lauren商店工作的女性表示，她们被迫过夜接受订单，有时要求她们睡在一楼。,0,,
"Within the first five years, a dynamic system for protection is to be established to ensure close cooperation.","Within the first five years, a dynamic system for protection is to be established to ensure close cooperation among central and state government departments with active participation of the public.",在头五年内，将建立一个动态的保护制度，以确保密切合作。,在头五年内，将建立一个动态的保护制度，以确保中央和邦政府部门在公众的积极参与下密切合作。,0,,
"When i was watching other leg-spinners a few years back, I would sometimes dream that I will be someone else's role model.","When i was watching other leg-spinners a few years back, I would sometimes dream that maybe in the future I will be someone else's role model.",几年前，当我看其他腿部旋转运动员时，我有时会梦想自己会成为别人的榜样。,几年前，当我观看其他腿部旋转器时，我有时会梦想也许将来我会成为别人的榜样。,1,旋转运动员,旋转器
Wednesday's meeting also adopted conclusions on an action plan against money laundering.,Wednesday's meeting also adopted conclusions on an action plan against money laundering and terrorism financing presented by the european commission in May.,周三的会议还通过了关于反洗钱行动计划的结论。,周三的会议还通过了欧盟委员会5月份提出的反洗钱和恐怖主义融资行动计划的结论。,0,,
"Wearing a mask can help protect you, not just those around you, from the transmission, the Centers for Disease Control and Prevention said.","Wearing a mask can help protect you, not just those around you, from the transmission, the Centers for Disease Control and Prevention said in new guidance Tuesday.",美国疾病控制和预防中心表示，戴口罩可以帮助保护您，而不仅仅是您周围的人免受传播。,戴口罩可以帮助保护你，而不仅仅是你周围的人，免受传播，疾病控制和预防中心周二在新指南中说。,1,美国,
We have more confirmation that our staff are indeed Covid free or that they are out.,We have more confirmation that our staff are indeed Covid free or that they are out and not exposing ourselves.,我们有更多的确认，我们的员工确实没有 Covid 或他们已经出去了。,我们有更多的确认，我们的员工确实没有 Covid，或者他们出去了，没有暴露自己。,0,,
"Unless we have people to isolate, they are never going to stop carrying on with their lives.","Unless we have people to isolate, they are never going to stop carrying on with their lives and inadvertently turn on the virus.",除非我们有人要隔离，否则他们永远不会停止继续他们的生活。,除非我们有人要隔离，否则他们永远不会停止生活，无意中打开病毒。,1,继续,
"Twitter, already under pressure from lawmakers and regulators, appeared to go down altogether.","Twitter, already under pressure from lawmakers and regulators, appeared to go down altogether on Thursday.",已经受到立法者和监管机构压力的Twitter似乎完全倒闭了。,已经受到立法者和监管机构压力的Twitter似乎在周四完全下跌。,1,倒闭,下跌
"Trump has continued his attacks on mail-in ballots, claiming he would deploy lawyers if states are still counting votes.","Trump has continued his attacks on mail-in ballots, claiming he would deploy lawyers if states are still counting votes after Election day.",特朗普继续攻击邮寄选票，声称如果各州仍在计票，他将部署律师。,特朗普继续攻击邮寄选票，声称如果各州在选举日后仍在计算选票，他将部署律师。,0,,
Trump extended the invitation on Thursday morning to the Michigan lawmakers by calling the state senate Republican majority leader.,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by calling the state senate Republican majority leader, the one familiar said.",特朗普周四上午向密歇根州立法者发出邀请，称州参议院共和党多数党领袖。,一位熟悉的人说，特朗普周四早上向密歇根州立法者发出邀请，称州参议院共和党多数党领袖。,0,,
Travel rules have been relaxed for tourists arriving in England to work on the farms to ensure there is no turkey available.,Travel rules have been relaxed for tourists arriving in England to work on the farms to ensure there is no turkey available for Christmas day.,对于抵达英格兰在农场工作的游客来说，旅行规则已经放宽，以确保没有火鸡可用。,对于抵达英格兰在农场工作的游客来说，旅行规则已经放宽，以确保圣诞节当天没有火鸡。,0,,
Tourists can immerse themselves in the more than 50 tourist activities located in Jilin during the winter.,"Tourists can immerse themselves in the more than 50 tourist activities located in Jilin during the winter, ranging from a ski resort to a music festival.",冬季，游客可以沉浸在吉林的50多种旅游活动中。,游客可以在冬季沉浸在吉林的50多种旅游活动中，从滑雪胜地到音乐节。,0,,
TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs.,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.",TikTok利用这一趋势，根据原始视频及其仿冒品制作电视广告。,TikTok利用这一趋势，根据原始视频及其仿冒品制作了电视广告，该广告在美国职业棒球大联盟季后赛期间播出。,0,,
Those who have previously visited the Schengen area and have a valid visa history will be granted the opportunity to obtain a multiple-entry visa valid.,Those who have previously visited the Schengen area and have a valid visa history will be granted the opportunity to obtain a multiple-entry visa valid for up to five months.,那些以前访问过申根地区并有有效签证记录的人将有机会获得有效的多次入境签证。,那些以前访问过申根地区并有有效签证记录的人将有机会获得有效期最长为五个月多次入境签证的机会。,0,,
"Those living under the four restrictions would be advised to avoid any unnecessary travel out of the area, and to keep journeys.","Those living under the four restrictions would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the area to an absolute minimum.",建议居住在这四项限制下的人避免任何不必要的旅行，并保留旅行。,建议居住在这四项限制下的人避免任何不必要的旅行，并将该地区的旅行保持在绝对最低限度。,0,,
"This year will be different to previous years, but I am sure that the travelers will of course find huge enjoyment.","This year will be different to previous years, but I am sure that the travelers that do end up coming here will of course find huge enjoyment.",今年将与往年不同，但我相信旅行者当然会找到巨大的乐趣。,今年将与往年不同，但我相信最终来到这里的旅行者当然会找到巨大的乐趣。,0,,
"This goes to the High Court, where judges found that most, but not all of the policies involved should pay out offering a lifeline to these small businesses.","This goes to the High Court, where judges found that most, but not all of the policies involved should pay out offering a potential lifeline to these small businesses.",这涉及到高等法院，法官发现大多数（但不是全部）所涉及的保单都应该为这些小企业提供生命线。,这提交给了高等法院，法官发现，大多数（但不是全部）所涉及的保单都应该为这些小企业提供潜在的生命线。,1,涉及,提交
