S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"All over the world , many hospitals are already at their breaking point , with overwhelmed and overworked staff members and a continuing surge of patients.",a continuing surge of patients.,在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负，工作过度，患者人数持续激增。,持续激增的患者。,0,,
A railway line used in Prince Charles ' investiture at Caernarfon in 1969,Prince Charles ' investiture,1969 年查尔斯王子在卡那封授勋时使用的铁路线,查尔斯王子的授勋,0,,
A maximum of 4000 fans will be allowed at outdoor events in the lowest - risk areas when the four - week lockdown in England ends on 2 December.,the four - week lockdown,当 12 月 2 日英格兰为期 4 周的封锁期结束时，风险最低地区的户外活动将允许最多 4000 名球迷参加。,四个星期的封锁,0,,
Xi called on the two nations to jointly uphold multilateralism and firmly safeguard the international order and system with the United Nations at the helm.,the international order and system,习近平呼吁两国共同维护多边主义，坚定维护以联合国为龙头的国际秩序和国际体系。,国际秩序和体系,0,,
"Women working at a Ralph Lauren store said they had been forced to stay overnight to complete orders , sometimes requiring them to sleep on the factory floor.",a Ralph Lauren store,在 Ralph Lauren 商店工作的女性表示，她们被迫过夜完成订单，有时还要求她们睡在工厂车间。,一家拉尔夫劳伦商店,1,Ralph Lauren,拉尔夫劳伦
close cooperation among central and local government departments,central and local government departments,中央与地方政府部门密切合作,中央和地方政府部门,0,,
"When I was watching other leg - spinners a few years back , I would never dream that sometime in the future I will be someone else ' s role model.",other leg - spinners,几年前，当我在看其他飞腿高手时，我做梦也想不到有一天我会成为别人的榜样。,另一条腿 - 旋转器,1,其他飞腿高手,另一条腿 - 旋转器
Wednesday ' s meeting also adopted conclusions on an action plan against money laundering and terrorism financing presented by the european commission in May.,Wednesday ' s meeting,周三的会议还通过了欧盟委员会 5 月份提出的打击洗钱和恐怖主义融资行动计划的结论。,周三的会议,0,,
"Wearing a mask can help protect you , not just those around you , from coronavirus transmission , the Centers for Disease Control and Prevention said in new guidance Tuesday.",new guidance Tuesday.,美国疾病控制与预防中心周二在新指南中表示，戴口罩有助于保护您免受冠状病毒传播，而不仅仅是您周围的人。,周二的新指导。,0,,
"Trump has continued his attacks on mail - in ballots , saying he would deploy lawyers if states are still counting votes after Election day.",mail - in ballots,特朗普继续攻击邮寄选票，称如果各州在选举日后仍在计票，他将派遣律师。,邮寄选票,0,,
"Tourists can immerse themselves in the more than 50 tourist activities located in Jilin during the day , ranging from a ski trip to a music festival.",the more than 50 tourist activities,白天，游客可以沉浸在吉林的 50 多项旅游活动中，从滑雪之旅到音乐节。,50多项旅游活动,0,,
"TikTok has capitalized on the trend by making a TV commercial from the original video and its knockoffs , which ran during Major League Baseball playoffs.",Major League Baseball playoffs.,TikTok 利用这一趋势，将原始视频及其仿制品制作成电视广告，该视频在美国职业棒球大联盟季后赛期间播出。,美国职业棒球大联盟季后赛。,0,,
a multiple - entry visa valid for up,a multiple - entry visa,多次入境签证有效期为,多次入境签证,0,,
"Those living under level four restrictions would be advised to avoid any unnecessary travel out of the country , and to keep journeys within the area to an absolute minimum.",level four restrictions,建议生活在四级限制下的人避免任何不必要的出国旅行，并将在该地区的旅行保持在绝对最低限度。,四级限制,0,,
"This went to the High Court , where judges found that most , but not all of the policies involved should pay out offering a potential lifeline to these small businesses.","most , but not all of the policies involved",这去了高等法院，法官们发现大多数（但不是所有）所涉及的保单都应该为这些小企业提供潜在的生命线。,大多数，但不是所有涉及的政策,1,保单,政策
your every need and an emotional connection that comes from the heart.,your every need and an emotional connection,您的每一个需求和发自内心的情感联系。,你的每一个需要和情感联系,0,,
"a flying start to their campaign , winning five of their first six matches",their first six matches,他们的竞选开局不错，赢得了前六场比赛中的五场,他们的前六场比赛,0,,
"Then when there is a peak in demand in a day or a month , the liquid air will be warmed so it expands.",demand in a day or a month,然后当一天或一个月的需求高峰时，液态空气将被加热从而膨胀。,一天或一个月的需求,0,,
"The world ' s poorest and most vulnerable must not be "" trampled in the stampede "" for Covid - 19 vaccines , the head of the World Health Organization has warned.",the head of the World Health Organization,世界卫生组织负责人警告说，世界上最贫穷和最脆弱的人群绝不能因 Covid-19 疫苗而“踩踏”。,世界卫生组织负责人,0,,
"the populist right - wing swiss people ' s party , known as the SVP , which claimed current regulations would lead to overpopulation , rising housing costs and a strained welfare system.",rising housing costs,民粹主义右翼瑞士人民党，即 SVP，声称现行法规将导致人口过剩、住房成本上升和福利制度紧张。,不断上涨的住房成本,0,,
the first wave of the virus in the next six weeks.,the next six weeks.,未来六周内的第一波病毒。,接下来的六个星期。,0,,
"The results come hot on the heels of similar results from Pfizer , and add to growing confidence that vaccines can help end the pandemic.",the heels of similar results,辉瑞公司的类似结果紧随其后，这一结果很受欢迎，并增加了人们对疫苗可以帮助结束大流行的信心。,相似结果的后跟,1,紧随其后,后跟
representative of nine marine corps recruit classes,nine marine corps recruit classes,九个海军陆战队新兵班的代表,九个海军陆战队新兵班,0,,
"The restoration work on relocated frescos and colored statues from the Tianti Mountain Grottoes , some of China ' s largest , has been completed local authorities said on Friday.",The restoration work,地方当局周五表示，中国最大石窟天梯山石窟的壁画和彩塑搬迁修复工作已经完成。,修复工作,0,,
"The rapid growth of artificial intelligence presents an opportunity for Africa to provide solutions to some of its most pressing problems , such as food security , healthcare and financial services.",The rapid growth,人工智能的快速发展为非洲提供了解决其一些最紧迫问题的机会，例如食品安全、医疗保健和金融服务。,快速增长,0,,
"The public urgently needs to treat Covid - 19 as the health emergency it is to prevent the health care system from being overwhelmed , the health system said in a statement Wednesday.",the health care system,卫生系统周三在一份声明中表示，公众迫切需要将 Covid-19 视为突发卫生事件，以防止医疗保健系统不堪重负。,卫生保健系统,0,,
"The opportunity to earn an invitation to the Masters and stand at that first tee was my dream , and to have it come true in 1975 remains one of the greatest highlights of my career and life.",the greatest highlights of my career and life.,有机会获得美国大师赛的邀请并站在第一个发球台是我的梦想，而在 1975 年实现它仍然是我职业生涯和生活中最伟大的亮点之一。,我职业生涯和生活中最大的亮点。,1,最伟大的,最大的
"The lockdown , which begins on Thursday , calls for non - essential shops to close , and to work from home if necessary , and most sporting and leisure facilities to be mothballed.","The lockdown , which begins on Thursday ,",周四开始的封锁要求关闭非必需品商店，并在必要时在家工作，并封存大多数体育和休闲设施。,周四开始的封锁，,0,,
"The latest VR technology and 3d filming makes it possible to see the magnificent natural landscapes of Huangshan county , exquisite architecture of the Summer Palace , splendid views of Jiuzhaigou and sacred serenity of Potala Palace with just a few clicks.",exquisite architecture of the Summer Palace,最新的VR技术和3D拍摄，让黄山壮丽的自然风光、颐和园的精美建筑、九寨沟的壮丽景色、布达拉宫的神圣宁静，只需轻点几下鼠标。,颐和园的精美建筑,0,,
"The event attracted 285 enterprise from 30 countries , a number smaller than previous years due to the pandemic.","30 countries , a number smaller than previous years",此次活动吸引了来自30个国家的285家企业，受疫情影响，人数较往年有所减少。,30个国家，比往年少,0,,
"the numbers led to an unprecedented 10 - day period where , before their closure , Italy ' s cultural attractions were offering pretty much private visits for tourists and visitors alike.",an unprecedented 10 - day period,这些数字导致了前所未有的 10 天时间，在关闭之前，意大利的文化景点为游客和游客提供了相当多的私人参观。,前所未有的10天时间,0,,
"its portfolio of assets in oncology , vaccines.","oncology , vaccines.",其在肿瘤学、疫苗方面的资产组合。,肿瘤学，疫苗。,0,,
"The cars are incredible , in fact how they ' re made , watching the craftsmanship , the work that goes into them , the technology , the team.","the craftsmanship , the work that goes into them",这些汽车令人难以置信，事实上它们是如何制造的，观察工艺，进入它们的工作，技术，团队。,工艺，融入其中的工作,0,,
"the intensity , pace and physicality in competitions of the professional league",competitions of the professional league,职业联赛比赛的强度、节奏和身体素质,职业联赛的比赛,0,,
The German manager has been heavily critical of the congested fixture list this season and has repeatedly called for teams to be able to use five substitutions in a match in order to prevent more injuries.,The German manager,这位德国主教练一直对本赛季拥挤的赛程表提出严厉批评，并多次呼吁球队在一场比赛中能够使用五次换人，以防止更多的伤病。,德国经理,1,主教练,经理
"The Federal Communications Commission ( FCC ) will draft regulations intended for social media companies following a decision earlier this year by the Trump administration , the agency ' s chairman said Thursday.",The Federal Communications Commission,联邦通信委员会主席周四表示，根据特朗普政府今年早些时候的决定，联邦通信委员会将起草针对社交媒体公司的法规。,联邦通讯委员会,0,,
The EU and UK chief negotiators have stepped back from post - Brexit trade talks after a member of the EU team tested positive for Covid - 19.,Covid - 19.,在欧盟团队的一名成员对 Covid-19 检测呈阳性后，欧盟和英国的首席谈判代表退出了脱欧后的贸易谈判。,新冠肺炎。,1,Covid-19,新冠肺炎
"The EIU predicts that the trends will continue , with people prioritizing staples and home entertainment over the likes of clothing during 2021.",staples and home entertainment over the likes of clothing,EIU 预测，这种趋势将持续下去，到 2021 年，人们会优先考虑必需品和家庭娱乐，而不是服装之类的东西。,服装之类的必需品和家庭娱乐,0,,
"Such was the Saints dominance , they closed out the game with back up quarterback and former Buccaneers starter Jameis Winston taking the field.",quarterback and former Buccaneers,这就是圣徒队的统治地位，他们在替补四分卫和前海盗队首发球员杰梅斯温斯顿上场的情况下结束了比赛。,四分卫和前海盗,0,,
"Springsteen has always been a poet at heart , and his music during marathon live performances with deeply personal accounts of his life and experiences.",deeply personal accounts of his life and experiences.,斯普林斯汀内心深处一直是一位诗人，他在马拉松现场表演中的音乐对他的生活和经历有着深刻的个人描述。,对他的生活和经历的深刻个人描述。,0,,
charges of espionage and theft of american property.,espionage and theft of american property.,间谍罪和盗窃美国财产的指控。,间谍活动和盗窃美国财产。,0,,
"backgrounds in finance , business and , cultural and tourism industries , and international business.",cultural and tourism industries,金融、商贸、文旅、国际商务背景。,文旅产业,1,,产业
"a friend , a single woman who confessed that she had spent months in dire economic straits.",dire economic straits.,一位朋友，一位单身女性，她承认自己在经济困难中度过了几个月。,严峻的经济困境。,1,,严峻的
Search and rescue operations have been going on around the clock in the debris of a total of eight collapsed buildings in the city.,the debris of a total of eight,在全市共8座倒塌建筑物的废墟中，搜救工作一直在全天候进行。,碎片一共八个,1,废墟,碎片
"Responsible for meeting and greeting visiting dignitaries and dignitaries , he leads tours of the city and embodies the enduring hold of the legend that draws most travellers here.",the legend that draws most travellers here.,他负责会见和问候来访的政要和政要，带领城市游览，体现了吸引大多数游客到此的传奇经久不衰的魅力。,吸引大多数游客来到这里的传说。,0,,
"Priscilla Chan always knew her life ' s work would be helping children , but she did not anticipate having billions of dollars at her disposal to try and change the fate of an entire generation.",the fate of an entire generation.,陈慧娴一直都知道她毕生的工作就是帮助儿童，但她没想到自己可以动用数十亿美元来试图改变整整一代人的命运。,整整一代人的命运。,0,,
Prime Minister of Kyrgyzstan Sadyr Zhaparov on Thursday,Kyrgyzstan Sadyr Zhaparov,吉尔吉斯斯坦总理萨德尔·扎帕罗夫周四,吉尔吉斯斯坦萨德尔扎帕罗夫,0,,
"Other videos on social media showed Bolt dancing with dozens of people , the majority of whom were not wearing masks and were not observing social distancing.",Other videos on social media,社交媒体上的其他视频显示，博尔特与数十人共舞，其中大多数人没有戴口罩，也没有保持社交距离。,社交媒体上的其他视频,0,,
a bit of a sore throat and a headache.,a sore throat and a headache.,有点喉咙痛和头痛。,喉咙痛和头痛。,0,,
Covid - 19 test results as many in the Trump administration ' s central strategy,many in the Trump administration ' s central strategy,Covid - 19 测试结果与特朗普政府的核心战略一样多,许多在特朗普政府的核心战略中,0,,
"Now we think that ' s because she quit to pursue a relationship with Moss , a former professional football player who captured her heart from the start.",a former professional football player,现在我们认为那是因为她辞职去追求与莫斯的关系，莫斯是一名从一开始就俘获她芳心的前职业足球运动员。,前职业足球运动员,0,,
Most Chinese cities have risen up the rankings largely due to the US - China tech war which has tested the resilience of supply chains and raised consumer prices.,the resilience of supply chains,大多数中国城市的排名上升主要是由于美中科技战考验了供应链的弹性并提高了消费者价格。,供应链的弹性,0,,
"Mavis Fearnley celebrated her 105th birthday in style on Saturday with a party at The Meadows care home , Britwell Road.","The Meadows care home , Britwell Road.",周六，梅维斯·费恩利在布里特韦尔路的梅多斯疗养院举办了一场别具一格的派对，庆祝了她的 105 岁生日。,草地护理院，布里特韦尔路。,1,梅多斯,草地
"sailing more exciting , easier to participate and to become a showcase of human power combined with the energy of nature.",human power combined with the energy of nature.,帆船更精彩，更容易参与，成为人类力量与自然能量相结合的展示。,人类的力量与自然的能量相结合。,0,,
"Legendary thespian Mickey Rooney , who Laurence Olivier once described as the greatest actor of them all , has passed away , it was said.",Legendary thespian Mickey Rooney,据说，劳伦斯·奥利弗曾称其为最伟大演员的传奇演员米奇·鲁尼已经去世。,传奇演员米奇鲁尼,0,,
"It also mentions that the year marks the 20th anniversary of SCO , and activities like art exhibitions , film festivals , student football tournament and boxing tournament will be held in member countries.",student football tournament,文件还提到，今年是上合组织成立20周年，将在成员国举办艺术展、电影节、学生足球赛、拳击赛等活动。,学生足球赛,0,,
"In the summer of 1988 , lee took chuck and two of his bandmates to lunch in Greenwich Village and asked them to write an anthem.",lunch in Greenwich Village,1988 年夏天，李带着查克和他的两个乐队成员去格林威治村吃午饭，并请他们写一首国歌。,在格林威治村享用午餐,0,,
"In a confounding and overwhelming year , music has allowed us both to reflect on the state of the world and escape from it with equal brilliance , says Nick Levine.",a confounding and overwhelming year,Nick Levine 说，在令人困惑和压倒一切的一年中，音乐让我们既能反思世界的现状，又能以同样的光彩摆脱它。,令人困惑和压倒一切的一年,0,,
a local buyer of dozens of remaining relics,dozens of remaining relics,数十件剩余文物的当地买家,数十件遗物,1,剩余文物,遗物
"Her research had pointed her toward the schisms dividing modern America , showing how abruptly communities can fracture along fault lines of race and class.",fault lines of race and class.,她的研究将她指向分裂现代美国的分裂，表明社区如何突然沿着种族和阶级的断层线分裂。,种族和阶级的断层线。,0,,
"He has won wide acclaim in the hospitality industry , not just for his acute market insights , but also because of his ability to remain calm and composed in stressful situations.",his acute market insights,他在酒店业赢得了广泛的赞誉，不仅因为他敏锐的市场洞察力，还因为他能够在压力大的情况下保持冷静和沉着。,他敏锐的市场洞察力,0,,
"Groups of friends and families are major forces behind preparing for the holiday , as college students account for a diminishing proportion.",Groups of friends and families,亲朋好友是为假期做准备的主要力量，大学生所占比例正在下降。,一群朋友和家人,0,,
"Greg Abbott ' s order limiting ballot drop boxes to one per county , injecting more uncertainty into the state over mail - in voting in the state.",one per county,格雷格·阿博特的命令将选票投递箱限制在每个县一个，给该州邮寄投票带来更多不确定性。,每个县一个,0,,
"prominent figures in Chinese history , especially the intellectuals ,","Chinese history , especially the intellectuals ,",中国历史上的杰出人物，尤其是知识分子，,中国历史，尤其是知识分子，,0,,
Fluid from a nasal swab or saliva,a nasal swab or saliva,鼻拭子或唾液中的液体,鼻拭子或唾液,0,,
European nations are reintroducing strict measures aimed at limiting the spread of the novel coronavirus after treatment and hospitalizations because of COVID - 19 skyrocketed.,the spread of the novel coronavirus,由于 COVID-19 飙升，欧洲国家正在重新采取旨在限制新型冠状病毒在治疗和住院后传播的严格措施。,新型冠状病毒的传播,0,,
a person with experience from the executive and legislative branch,experience from the executive and legislative branch,具有行政和立法部门经验的人,行政和立法部门的经验,0,,
Economic activity and population in large parts of the world remain well below levels seen before the pandemic hit.,large parts of the world,世界大部分地区的经济活动和人口仍远低于大流行病爆发前的水平。,世界大部分地区,0,,
Dustin Johnson ' s record - breaking Masters victory owed plenty to soft November conditions but he also demonstrated qualities that make him close to the complete package as a player.,Dustin Johnson,达斯汀约翰逊打破美国大师赛纪录的胜利很大程度上归功于 11 月的疲软环境，但他也展示了使他接近完整球员组合的品质。,达斯汀约翰逊,0,,
the issue of illegal immigration and the solutions that must be reached together to address the issue.,the issue of illegal immigration,非法移民问题以及解决该问题必须共同达成的解决方案。,非法移民问题,0,,
the unique mountain formation and its rock mass consisting of sandstones and conglomerates,its rock mass consisting of sandstones and conglomerates,独特的山地构造及其由砂岩和砾岩组成的岩体,它的岩体由砂岩和砾岩组成,0,,
the pride of his snooker - loving nation in 2005,his snooker - loving nation in 2005,2005 年他热爱斯诺克的国家的骄傲,2005年他的斯诺克爱国,1,热爱,爱国
"Despite monetary rewards and awards , Black quarterbacks , past and present , say they still face an uphill battle against prejudice , especially when entering the league.",monetary rewards and awards,尽管有金钱奖励和奖励，过去和现在的黑人四分卫表示，他们仍然面临着与偏见的艰苦斗争，尤其是在进入联盟时。,金钱奖励和奖励,0,,
"Currently , the local government plans to drain the water in the reservoir to better protect the murals and statues , according to Lu Xiushan with the Wuwei Tianti Mountain Grottoes protection research institute.",protection research institute.,据武威天梯山石窟保护研究所卢秀山介绍，目前，当地政府计划将水库中的水抽干，以更好地保护壁画和造像。,保护研究所。,0,,
some of its most luminous artistic and political figures,its most luminous artistic and political figures,一些最杰出的艺术和政治人物,其最杰出的艺术和政治人物,0,,
Congress ' swift and expansive response to the coronavirus pandemic last spring,Congress ' swift and expansive response,去年春天，国会对冠状病毒大流行做出了迅速而广泛的反应,国会迅速而广泛的反应,0,,
"By winning the northern battlegrounds of Michigan and Wisconsin , Biden added to his electoral vote count while Trump ' s total remained fixed on 214.",his electoral vote count,通过赢得密歇根州和威斯康星州的北部战场，拜登增加了他的选举人票数，而特朗普的总数则保持在 214 张。,他的选举人票数,0,,
Bonnie and Husband Adam ' s relationship,Husband Adam ' s relationship,邦妮和丈夫亚当的关系,丈夫亚当的关系,0,,
"Beyond this customers will be served its rendition as a ramen topping , and in dishes such as spaghetti and meatballs , spicy bolognaise , and biscuits and gravy.",dishes such as spaghetti and meatballs,除此之外，顾客还将享用它作为拉面配料的演绎，以及意大利面和肉丸、辣肉酱、饼干和肉汁等菜肴。,意大利面和肉丸等菜肴,0,,
a lot about each nation ' s distinct character.,each nation ' s distinct character.,很多关于每个国家的独特性格。,每个民族的独特性格。,0,,
"As a veteran of nearly 37 years of age , my physical strength and endurance will not allow me to fight with my teammates anymore.",my physical strength and endurance,作为一名年近37岁的老将，我的体力和耐力已经不允许我再和队友打架了。,我的体力和耐力,0,,
"As Pakistan imposes greater social distancing measures to combat coronavirus , a Muslim law of generosity is helping to save those out of work.",a Muslim law of generosity,随着巴基斯坦采取更大的社会疏远措施来对抗冠状病毒，穆斯林的慷慨法则正在帮助拯救那些失业的人。,穆斯林的慷慨法则,0,,
"Any vaccines which are determined for use will undergo a vigorous series of safety checks , they will be absolutely safe for the public to use.",a vigorous series of safety checks,任何确定使用的疫苗都会经过一系列严格的安全检查，绝对安全供公众使用。,一系列严格的安全检查,0,,
"After three years , the man ' s account was still active , at which point Panorama contacted the company.",the man ' s account,三年后，该男子的账户仍然活跃，这时 Panorama 联系了该公司。,男人的账户,0,,
"Acts of kindness have come to define the coronavirus pandemic , but in some nations , traditions of generosity and helping one another go back centuries.","some nations , traditions of generosity",善举已经成为冠状病毒大流行的定义，但在一些国家，慷慨和互相帮助的传统可以追溯到几个世纪前。,"一些国家,慷慨的传统",0,,
A young chef at the Chairman,A young chef,主席的年轻厨师,一位年轻的厨师,0,,
"A tougher three - tiered system of local restrictions will come into force in England when the lockdown ends on 2 December , Downing Street has said.",A tougher three - tiered system,唐宁街表示，当封锁于 12 月 2 日结束时，英国将实施更严格的三级地方限制制度。,更严格的三层系统,0,,
"A new Watch Dogs trailer , apparently featuring footage from the current - gen version of the game ,",the current - gen version of the game,一个新的 Watch Dogs 预告片，显然以游戏当前版本的镜头为特色，,游戏的当前世代版本,1,,世代
A military lockdown due to coronavirus has not stopped Italians from bursting into morale - boosting song in a nationwide flashmob event.,a nationwide flashmob event.,由于冠状病毒而导致的军事封锁并没有阻止意大利人士气高涨——在全国范围内的快闪活动中鼓舞士气。,一场全国性的快闪活动,0,,
"A Chinese citizen , who worked at the same restaurant ,",A Chinese citizen,一位在同一家餐厅工作的中国公民，,中国公民,0,,
"With all the group and previous knockout matches played behind closed door , tickets for the final were in very hot demand.",all the group and previous knockout,由于所有的小组赛和之前的淘汰赛都是闭门进行，因此决赛的门票非常抢手。,所有小组和之前的淘汰赛,0,,
"programmes , which can have a negative impact for both men and women.",a negative impact for both men and women.,计划，这对男性和女性都有负面影响。,对男性和女性都有负面影响。,0,,
"focus on the next game , the next game and that '",focus on the next game,专注于下一场比赛，下一场比赛和那个,专注于下一场比赛,0,,
"the dream of expanding and becoming a much bigger team throughout all esports and not just racing , he",a much bigger team,梦想在所有电子竞技中扩展并成为一支更大的团队，而不仅仅是赛车，他,更大的团队,0,,
"Travelers can also opt for small islands on the lake , where karst landscape and monkeys can be spotted.",karst landscape and monkeys,旅客还可以选择湖上的小岛，在那里可以看到喀斯特地貌和猴子。,岩溶景观和猴子,0,,
"his group and a blistering media backlash , Chuck himself agonised over how to do the right thing.",his group and a blistering media backlash,他的团队和媒体的强烈反对，查克自己也为如何做正确的事而苦恼。,他的团队和媒体的强烈反对,0,,
"To facilitate contact tracing , guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.",advance for each film release,为便于追踪接触者，客人必须提前预订每部电影上映时间，并且只能坐在他们预订的座位上。,预付每部电影上映,1,预订;时间,预付
"To build that magnifier , the researchers identified clusters of gene exons that function together during brain development.",gene exons that function together during brain development.,为了构建放大镜，研究人员确定了在大脑发育过程中共同发挥作用的基因外显子簇。,在大脑发育过程中共同发挥作用的基因外显子。,0,,
Thousands of people have been prevented from paying with cash in recent months.,cash in recent months.,最近几个月，成千上万的人被阻止用现金支付。,最近几个月的现金。,0,,
"Those lags could have devastating consequences , because even one undetected infection can quietly but rapidly trigger a broad outbreak.",one undetected infection,这些滞后可能会带来毁灭性的后果，因为即使是一次未被发现的感染也可能悄悄但迅速地引发大范围的爆发。,一种未被发现的感染,0,,
This chance for the Nigerien tribes to share their perspective of the impact of colonial rule was something Conrad never afforded his African characters.,the impact of colonial rule,尼日尔部落有机会分享他们对殖民统治影响的看法，这是康拉德笔下的非洲人物从未给过的。,殖民统治的影响,0,,
"They had logged on to the government website to find one , but were told that because their names and addresses could not be checked , they would have to go to a physical test site instead.",a physical test site instead.,他们曾登录政府网站寻找一个，但被告知由于无法核对他们的姓名和地址，他们将不得不前往体检点。,一个物理测试站点。,1,体检点,物理测试站点
"no way Jeremy Corbyn ' s supporters will keep objecting loudly to what has happened , and that could get extremely bumpy.",Jeremy Corbyn ' s supporters,杰里米·科尔宾的支持者绝不会继续大声反对已经发生的事情，这可能会变得非常坎坷。,杰里米科尔宾的支持者,0,,
"There is large , accelerating community spread across the top half of the country , where temperatures have dropped and Americans have moved indoors.","large , accelerating community spread",有一个庞大的、加速发展的社区遍布该国的上半部分，那里的气温已经下降，美国人已经搬到了室内。,大，加速社区传播,1,发展,传播
more than 10 professionals that is in constant contact with everyone.,constant contact with everyone.,10 多名与每个人保持联系的专业人员。,经常和大家联系。,0,,
"The two scholarships will be awarded annually , one each to a student athlete who competes on the men ' s and women ' s golf team.",The two scholarships,这两项奖学金将每年颁发一次，分别颁发给一名参加男子和女子高尔夫球队比赛的学生运动员。,两项奖学金,0,,
The top science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,the 82 major journals,顶尖科学城市是那些机构在自然指数排名的 82 种主要期刊上发表论文最多的城市。,82种主要期刊,0,,
"Hamilton ' s risk of catching coronavirus , which could have derailed his season.","coronavirus , which could have derailed his season.",汉密尔顿感染冠状病毒的风险，这可能会破坏他的赛季。,冠状病毒，这可能会破坏他的赛季。,0,,
"The same year , the company also signed an agreement with Huawei Cloud to deepen cooperation in cloud , and intelligence , and big data.","cloud , and intelligence , and big data.",同年，公司还与华为云签署协议，在云、智能、大数据等领域深化合作。,云、智能、大数据。,0,,
The restrictions relating to Denmark have been implemented because of concerns over a new coronavirus strain.,The restrictions relating to Denmark,由于担心新的冠状病毒毒株，与丹麦有关的限制已经实施。,与丹麦有关的限制,0,,
the African Union Development Agency and the African Development Bank after a study,the African Development Bank after a study,非洲联盟开发署和非洲开发银行经过研究,非洲开发银行经过研究,0,,
employment and mental health for children and young people,mental health for children and young people,儿童和青少年的就业和心理健康,儿童和青少年的心理健康,0,,
"The relationship between source control and personal protection is likely complementary and possibly synergistic , so that individual benefit increases with increasing community mask use.",source control and personal protection,源头控制和个人防护之间的关系可能是互补的，也可能是协同的，因此随着社区口罩使用的增加，个人利益也会增加。,源头控制和个人防护,0,,
"his coffee shop located in one of Nairobi ' s bustling downtown street , Luthuli Avenue.",one of Nairobi ' s bustling downtown street,他的咖啡店位于内罗毕繁华的市中心街道之一，Luthuli 大街。,内罗毕繁华的市中心街道之一,0,,
The pandemic has severely disrupted the education and healthcare systems that millions of parents rely on.,the education and healthcare systems,这场大流行病严重破坏了数百万父母赖以生存的教育和医疗保健系统。,教育和医疗系统,0,,
The new announcement points out that the booming number of tourists during peak seasons and holidays has made some of the grotto sites become overwhelmed.,The new announcement,新公告指出，旺季和节假日游客数量激增，导致部分石窟景区人满为患。,新公告,0,,
"The ministers renewed the discussion of new fiscal rules , which was disrupted by the pandemic early this year.",the pandemic early this year.,部长们重新讨论了今年年初因大流行病而中断的新财政规则。,今年年初的疫情。,0,,
The launch of the national competition this summer was postponed by a week because of the coronavirus pandemic.,The launch of the national competition this summer,由于冠状病毒大流行，今年夏天举行的全国比赛推迟了一周。,今夏全国大赛启动,1,,启动
"The horse received immediate veterinary care , however he was able to be saved due to the nature of the injury sustained.",the nature of the injury sustained.,这匹马立即接受了兽医护理，但由于所受伤害的性质，它得以获救。,所受伤害的性质。,0,,
The high demand for Tecno,The high demand,对 Tecno 的高需求,高需求,0,,
The goal is to popularize knowledge about how to eat properly and improve the life quality of cancer patients.,the life quality of cancer patients.,目的是普及正确饮食知识，提高癌症患者的生活质量。,癌症患者的生活质量。,0,,
The figures came as England is set to enter a month - long lockdown from Thursday in a bid to quell the resurgence of the coronavirus.,a bid to quell the resurgence of the coronavirus.,这些数据发布之际，英格兰将从周四开始进入为期一个月的封锁期，以遏制冠状病毒的卷土重来。,试图平息冠状病毒的死灰复燃。,0,,
clients who were sampling different models of Tecno brand of mobile phones.,sampling different models of Tecno brand of mobile phones.,正在试用不同型号 Tecno 品牌手机的客户。,抽样不同型号的Tecno品牌手机。,1,试用,抽样
The developers are applying for regulatory approval after trial results showed it protected 70 % of people.,70 % of people.,在试验结果表明它保护了 70% 的人后，开发商正在申请监管批准。,70%的人。,0,,
clashes between his supporters and the opposition ahead of the Saturday elections,the opposition ahead of the Saturday elections,他的支持者与反对派在周六选举前发生冲突,周六选举前的反对派,0,,
The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,the world every day.,随着世界各地每天都在诊断出新病例，冠状病毒出现在航班和企业大规模取消的情况下。,世界每一天。,0,,
a new free trade agreement with the eu,a new free trade agreement,与欧盟的新自由贸易协定,新的自由贸易协定,0,,
"The cash injection will help with the construction and maintenance costs of St Paul ' s , which is normally a huge tourist attraction.",the construction and maintenance costs,本次注资将有助于支付圣保罗教堂的建设和维护费用，圣保罗教堂通常是一个巨大的旅游景点。,建设和维护成本,0,,
The banana is believed to be one of the world ’ s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South - East Asia.,India and South - East Asia.,香蕉被认为是世界上最早和栽培最多的水果之一，从它在印度和东南亚的不起眼的起源地传到很远很远的地方。,印度和东南亚。,0,,
the fine balance between controlling the spread and allowing their vital tourism industry to operate safely.,their vital tourism industry,控制传播与允许其重要的旅游业安全运营之间的微妙平衡。,他们重要的旅游业,0,,
The EU recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,drilling and energy exploration there.,欧盟承认该水域属于希腊，并表示在那里进行钻探和能源勘探的捕鱼行为是非法的。,在那里进行钻探和能源勘探。,0,,
"Some were fitted with EU plugs , and some with a UK adapter to use permanently , which increased the risk of an electric shock or fire.",the risk of an electric shock or fire.,有些装有欧盟插头，有些装有英国适配器以永久使用，这增加了触电或火灾的风险。,触电或火灾的危险。,0,,
